"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
791,-795586560,negative,1,Late Flight,0.3544,Southwest,,HannaPioske,,0,@SouthwestAir not as sorry as I was when I sat on a plane for 3 hours waiting for the engine to be fixed and THEN got my luggage lost but k,,2015-02-17 14:23:56 -0800,CSB/SJU,Central Time (US & Canada)
792,1229463553,negative,0,Can't Tell,0.6722,Southwest,,justjananicole,,0,@SouthwestAir done messed up now!!! I have planned a trip to #CostaRica for pennies!!! #VacaTime ✈️💺,,2015-02-17 14:24:11 -0800,Baltimore MD,Eastern Time (US & Canada)
793,1770536960,positive,0,,,Delta,,Lynnche324,,1,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,,2015-02-17 14:24:11 -0800,"Jersey City NJ ",
794,1351917569,negative,1,Customer Service Issue,0.6359,United,,antoniocosta64,,0,@united calling that number was useless. Heading to the airport now to pick up my bags. this whole situation seems like a real joke.,,2015-02-17 14:24:44 -0800,Conway AR,
795,-2113388544,neutral,1,,,US Airways,,Brandy_Fisher,,0,@USAirways I will be traveling from LAX to CLT to HTS I have been rebooked for tomorrow due to the travel advisory.,,2015-02-17 14:24:45 -0800,Miss California United States,Eastern Time (US & Canada)
796,-1089196032,negative,1,Customer Service Issue,0.6317,United,,MelodyKho,,0,@united No. The entire problem here is that I was never sent anything via email and only given a Flight Booking Problems number over the phone.,,2015-02-17 14:25:43 -0800,"NYC Toronto ",Quito
797,-426377216,negative,1,Flight Booking Problems,0.3446,United,,NaftuliPollak,,5,@united @UnitedAppeals @gg8929 What kind of hypocrisy is that? Only Cancelled Flightling tickets with bad exchange rate if in your advantage #united,,2015-02-17 14:26:28 -0800,,Amsterdam
798,-1894326272,negative,1,Flight Attendant Complaints,0.6706,US Airways,,btr5017,,0,@USAirways @AmericanAir Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/8Hh0c63TIe,,2015-02-17 14:26:33 -0800,,Eastern Time (US & Canada)
799,-1105854464,neutral,1,,,US Airways,,gkorwan,,0,@USAirways @satesq theres only one flt PHL-CRW per day.,,2015-02-17 14:26:33 -0800,Charleston,Atlantic Time (Canada)
800,903143424,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,,2015-02-17 14:26:40 -0800,Oakland CA,Pacific Time (US & Canada)
801,504676352,negative,1,Can't Tell,0.6904,Southwest,,gmckevitt112,,0,@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever,,2015-02-17 14:27:14 -0800,"Boston ",
802,-1730777088,positive,0,,,US Airways,,TGRunningLady,,0,@USAirways Frustrating days!No flights home changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH.,,2015-02-17 14:27:48 -0800,,
803,-1756053504,negative,1,Customer Service Issue,0.6651,Southwest,,life_as_lane,,0,@SouthwestAir I was helped by a nice lady at PHX checkin. I spent 4 hours on hold in 24 hours so might want to look at efficiency there.,,2015-02-17 14:27:54 -0800,,Central Time (US & Canada)
804,-1526185984,negative,1,Lost Luggage,1,Delta,,edgarsantana,,0,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,,2015-02-17 14:28:15 -0800,ÜT: 40.96513-73.872957,Eastern Time (US & Canada)
805,1133793280,negative,1,Late Flight,1,United,,hdlytle,,0,@united stuck here in IAH waiting on flight 253 to Honolulu for 7 hours due to maintenance issues. Could we have gotten a new plane!?!? Fail,,2015-02-17 14:28:25 -0800,,
806,-61472768,neutral,1,,,United,,VisionRoij,,0,@united 877 from amsterdam to ewr 02.27.2015 737-300.,,2015-02-17 14:29:12 -0800,The Netherlands,Amsterdam
807,764841984,negative,1,Customer Service Issue,0.6471,US Airways,,CGrescueswimmer,,0,@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp,,2015-02-17 14:29:13 -0800,St. Louis MO,Central Time (US & Canada)
808,705200128,positive,0,,,Virgin America,,SimplyImplicit,,0,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,,2015-02-17 14:29:14 -0800,Los Angeles CA,Central Time (US & Canada)
809,1036546048,negative,1,Customer Service Issue,1,Southwest,,sjcourson,,0,@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional,,2015-02-17 14:29:17 -0800,St. Petersburg,Eastern Time (US & Canada)
810,1494544384,positive,1,,,Southwest,,SimonOh,,0,@SouthwestAir About time...and just in time for my next flight Thursday.,,2015-02-17 14:29:48 -0800,Campbell CA,Pacific Time (US & Canada)
811,55062528,negative,1,Customer Service Issue,1,Delta,,ThePRCloset,,0,@JetBlue yes 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.,,2015-02-17 14:30:47 -0800,New York City,Eastern Time (US & Canada)
812,1096044545,neutral,0,,,Delta,,heatherdopson,,0,@JetBlue That's right! :) Game set match.,,2015-02-17 14:31:06 -0800,Jetsetter ✈,
813,-1136115712,negative,1,Customer Service Issue,1,United,,CWWMUK,,0,@united so I wasted 40mins filling in 2 online forms you are telling me you didn't receive how do I know this won't happen this time?,,2015-02-17 14:32:23 -0800,North West of England,
814,-1621811200,negative,1,Can't Tell,0.6591,Southwest,,BenWGarton,,0,@SouthwestAir can you make a premium wifi that I can pay $30 for that is decent? #slow-fi,,2015-02-17 14:32:56 -0800,Oakdale CA,Pacific Time (US & Canada)
815,1623744512,neutral,0,,0,United,,CWWMUK,,0,@united do you have an e-mail address I can write my account to? Might be less likely to disappear,,2015-02-17 14:33:02 -0800,North West of England,
816,-1559744512,negative,1,Customer Service Issue,0.668,Delta,,ProfessorpaUL15,,0,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,[42.36604659 -71.01573889],2015-02-17 14:33:04 -0800,,Atlantic Time (Canada)
817,600330242,negative,0,Flight Booking Problems,0.3297,United,,super_marek,,4,@united @gg8929 so why did you Cancelled Flight tickets for thousands of people when you didn't like the exchange rate? #doublestandards,,2015-02-17 14:33:24 -0800,between Warsaw and London,London
818,1548230657,neutral,0,,0,Southwest,,ms__amandaaa,,0,@SouthwestAir iiiii need help with my flight schedule!!! haha,,2015-02-17 14:33:24 -0800,on the water☀,Eastern Time (US & Canada)
819,2022199297,negative,1,Customer Service Issue,0.6882,United,,CWWMUK,,0,@united just tried to log in and was told e-mail log in not currently available,,2015-02-17 14:33:30 -0800,North West of England,
820,357994496,positive,1,,,Southwest,,GTCrudeOil,,0,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,[36.0212589 -86.5447783],2015-02-17 14:34:13 -0800,,
821,-367738880,negative,1,Flight Booking Problems,0.6701,United,,annricord,,1,@united If you have had any issues with  United Airlines PLEASE retweet. Paid for a full fight ticket and was given a standby instead.,,2015-02-17 14:34:21 -0800,Canmore,Mountain Time (US & Canada)
822,2098470912,negative,1,Customer Service Issue,0.6929,United,,coolingpie,,0,"@united thanks for that advice so helpful. Can't believe you guys actually charge people to ""fly"" united",[45.58931882 -122.5959928],2015-02-17 14:35:32 -0800,the questions district,Eastern Time (US & Canada)
823,-1915326464,neutral,0,,0,United,,dynamoben,,0,@united Yesterday I'm sorted now.,,2015-02-17 14:35:34 -0800,US,America/Chicago
824,689225728,positive,0,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,,2015-02-17 14:36:05 -0800,USA,Sydney
825,1737773056,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica I love the dancing little richard. cool beans.,,2015-02-17 14:36:11 -0800,Oakland CA,Pacific Time (US & Canada)
826,-272105472,negative,1,Cancelled Flight,1,Southwest,,kyddsr,,0,@SouthwestAir yeah all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!,,2015-02-17 14:36:35 -0800,nashville tn,Central Time (US & Canada)
827,1930731520,neutral,1,,,United,,boombaby55,,0,@united no thanks,,2015-02-17 14:37:41 -0800,san diego,
828,-837537792,negative,1,Damaged Luggage,1,Southwest,,DecembriaDawn,,0,@SouthwestAir thanks for taking such good care of my luggage... http://t.co/PIvxean3jY,,2015-02-17 14:38:00 -0800,Los Angeles New Orleans!,
829,840245248,negative,1,Customer Service Issue,0.339,United,,1MisterHandsome,,0,@united A 3rd party service you use to sell your tickets has ripped me off. Excellent service United is offering.,,2015-02-17 14:41:16 -0800,,Atlantic Time (Canada)
830,-293076992,negative,1,Late Flight,1,United,,caphotographix,,0,@united flight UA3364 been sitting on tarmac for 30 mins with no report as to why...any input?,,2015-02-17 14:41:35 -0800,,
831,-1886883840,neutral,0,,0,United,,VisionRoij,,0,"@united Does the economy plus cabin also qualifies as a ""premium"" cabin?",,2015-02-17 14:42:52 -0800,The Netherlands,Amsterdam
832,-1978269696,negative,1,Customer Service Issue,0.6522,US Airways,,SyncSummit,,0,@USAirways 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV,,2015-02-17 14:43:33 -0800,Where Music meets Visual Media,Eastern Time (US & Canada)
833,-1772810240,negative,1,Late Flight,0.6989,Delta,,bioldame491,,0,@JetBlue flight 894 first officer not even at the airport wow!!!!!! Unreal staff waited until we all boarded to announce we are delayed.,,2015-02-17 14:43:55 -0800,New York NY,Eastern Time (US & Canada)
834,-1760256000,positive,0,,,Southwest,,andresjuarezlop,,0,@SouthwestAir Thanks. I'll keep checking. I'm trying to book our first Disney World vacation.,,2015-02-17 14:44:35 -0800,San Antonio,Central Time (US & Canada)
835,-1803022335,negative,0,Can't Tell,0.6803,Southwest,,ishboo3002,,0,@SouthwestAir Any plans to make the southwest app for Android not crappy?,,2015-02-17 14:46:45 -0800,Tucson AZ,Pacific Time (US & Canada)
836,1926635520,neutral,1,,,Delta,,ejz71,,0,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,,2015-02-17 14:46:50 -0800,"plymouth ",
837,-1698148351,neutral,1,,,Southwest,,cjc925,,0,@SouthwestAir I know it is hard to predict but how are flights from Dallas to Nashville tomorrow AM?,,2015-02-17 14:47:10 -0800,ÜT: 35.935585-86.886267,Eastern Time (US & Canada)
838,-1525387264,negative,0,Can't Tell,0.3394,Delta,,luisauraalvarez,,0,@JetBlue whose performing at T5,,2015-02-17 14:48:31 -0800,❤,Eastern Time (US & Canada)
839,1733726208,positive,0,,,United,,VisionRoij,,0,@united Thanks!,,2015-02-17 14:49:08 -0800,The Netherlands,Amsterdam
840,-510332928,negative,0,Late Flight,0.6341,Delta,,luisauraalvarez,,0,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,,2015-02-17 14:49:32 -0800,❤,Eastern Time (US & Canada)
841,345399296,negative,1,Customer Service Issue,0.6727,US Airways,,DropMeAnywhere,,0,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,[0.0 0.0],2015-02-17 14:50:56 -0800,Here There and Everywhere,Arizona
842,-95145984,negative,1,Late Flight,1,Delta,,bioldame491,,0,@JetBlue we are delayed until he arrives,,2015-02-17 14:51:05 -0800,New York NY,Eastern Time (US & Canada)
843,403189760,negative,1,Bad Flight,0.6768,US Airways,,mintzrandy,,0,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning.",,2015-02-17 14:51:39 -0800,Philadelphia Suburbs,Eastern Time (US & Canada)
844,-1114206208,negative,1,Customer Service Issue,1,Southwest,,swood40,,0,@SouthwestAir @Matt_e_Boss how long did you have to hold? We waited 35 minutes and gave up,,2015-02-17 14:51:58 -0800,Sunrise Beach MO,Central Time (US & Canada)
845,-565678079,negative,0,Late Flight,0.6477,Southwest,,Cody_Butler,,0,@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!,,2015-02-17 14:52:02 -0800,College Station Texas,Central Time (US & Canada)
846,-2099904512,positive,1,,,United,,TroopSwapWife,,0,@united Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate! I'm super pleased!,,2015-02-17 14:52:42 -0800,Hampton Roads Virginia,Atlantic Time (Canada)
847,1440096256,negative,1,Customer Service Issue,0.6619,US Airways,,DropMeAnywhere,,0,@USAirways And really it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues.,[0.0 0.0],2015-02-17 14:52:44 -0800,Here There and Everywhere,Arizona
848,-942247936,negative,0,Customer Service Issue,0.3559,United,,gg8929,,0,@united Classic,,2015-02-17 14:53:09 -0800,,Amsterdam
849,-452440064,negative,1,Late Flight,0.3735,Southwest,,chi_ab,,0,@SouthwestAir we are 2 mins from departure of 4125 and no announced update nor an update to on time status. Everyone just standing. #comeon,,2015-02-17 14:54:19 -0800,Chicago,Central Time (US & Canada)
850,1842618369,negative,1,Customer Service Issue,1,Southwest,,swood40,,0,@SouthwestAir Does anyone ever answer your phone? #poor,,2015-02-17 14:55:03 -0800,Sunrise Beach MO,Central Time (US & Canada)
851,-1912057856,positive,1,,,US Airways,,kbutsunturn,,0,@USAirways with the weather mess in the South I missed my connection in CLT. Impressed though with the Cust Serv phone reps today.,,2015-02-17 14:55:18 -0800,Raleigh NC,
852,55066625,negative,1,Late Flight,0.3457,US Airways,,earlp,,0,@USAirways flight 4524  first a 2 hour wait for a deadhead crew  then deadhead crew takes overhead bin space paying customers annoyed,,2015-02-17 14:55:43 -0800,,Quito
853,-1831571456,negative,0,Can't Tell,0.3558,US Airways,,ChloeLynne17,,0,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates 😎,,2015-02-17 14:57:24 -0800,,
854,152363009,negative,1,Cancelled Flight,1,United,,legendjohn11,,0,@united if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?,,2015-02-17 14:57:42 -0800,,
855,483827712,negative,1,Customer Service Issue,1,Southwest,,Laulipop517,,0,"@SouthwestAir can't checkin online for 2:00 flight tmrw fr. Cancun. ""Undefined error"" &amp; 800# not working.Family of 4 don't want Cgroup! Help",,2015-02-17 14:58:16 -0800,,
856,-732635136,negative,1,Late Flight,1,US Airways,,shipge,,0,@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,,2015-02-17 14:59:26 -0800,Chicago,Central Time (US & Canada)
857,533995520,positive,0,,,Southwest,,pet1713,,0,@SouthwestAir El Paso deals....May❤❤❤😍🌏,[30.0554953 -95.1659332],2015-02-17 14:59:42 -0800,Houston TX,Eastern Time (US & Canada)
858,-284676096,negative,0,Customer Service Issue,0.3539,United,,CWWMUK,,0,@united Now submitted for the third time please check and confirm receipt. Have taken screen shots in case it disappears again. Thanks,,2015-02-17 15:01:22 -0800,North West of England,
859,-1114324992,negative,1,Customer Service Issue,1,United,,1MisterHandsome,,0,"@united Call customer service and of course they just say ""theres nothing we can do"" and then offer a transfer and disconnect the line.",,2015-02-17 15:01:30 -0800,,Atlantic Time (Canada)
860,1125433344,negative,1,Customer Service Issue,1,Southwest,,TinaIsBack,,0,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!,[40.65957477 -74.17018971],2015-02-17 15:01:48 -0800,Nashville by way of New York,Central Time (US & Canada)
861,671637504,negative,1,Customer Service Issue,1,US Airways,,DocWaaaaaa,,0,@USAirways I been on hold with U for 40mins wasting my time and $ &amp; I don't appreciate it #WheresTheCustomerServiceAt http://t.co/phI2IfNjIT,,2015-02-17 15:01:59 -0800,NEXT D00R 2 U  ( Chiangles ),Pacific Time (US & Canada)
862,353652736,negative,1,Damaged Luggage,0.6367,United,,Pat89339,,0,@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ,,2015-02-17 15:02:00 -0800,,Pacific Time (US & Canada)
863,-241889280,positive,0,,0,Delta,,mrsmjem,,0,@JetBlue we have just landed thank you anyway. Btw flight staff on flight 654 were wonderful despite their full day and heavy load.,,2015-02-17 15:02:56 -0800,CT,Quito
864,1880559616,positive,1,,,Delta,,TSAmedia_RossF,,0,@JetBlue @ProfessorpaUL15 Always happy to help!,,2015-02-17 15:04:10 -0800,Washington D.C.,Eastern Time (US & Canada)
865,-65785856,negative,1,Late Flight,1,United,,cslhilo,,1,@united You make it hard to fly with you. Delayed over an hour and now the plane  is turning around &amp; heading back to the gate. #connection?,,2015-02-17 15:05:04 -0800,Hilo HI,Hawaii
866,-946593792,negative,1,Flight Booking Problems,1,US Airways,,Two4Chaos,,0,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,,2015-02-17 15:05:12 -0800,Scottsdale AZ,Arizona
867,159916034,negative,0,Late Flight,0.6556,US Airways,,PsuOhiofarmgirl,,0,@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate  but thank the Lord I'm heading home!!!!!,,2015-02-17 15:05:17 -0800,,
868,-1596530687,negative,1,Late Flight,0.6655,United,,americanbudoma,,0,@united how can you not know after two hours of us sitting on the plane with no bags off loaded the planes weight?!,,2015-02-17 15:06:19 -0800,Crowley Louisiana,
869,1971875843,negative,0,Can't Tell,0.6907,United,,SSest72,,0,@united well perhaps you could highlight where that is stated.  We travel between Canada &amp; USA on United with only Nexus,,2015-02-17 15:06:59 -0800,,
870,-1684742144,negative,0,Late Flight,0.3678,United,,cslhilo,,0,@United I'm hoping we don't miss our LAX - ITO connection. Not looking forward to being stuck at LAX overnight with our team....AGAIN!,,2015-02-17 15:07:15 -0800,Hilo HI,Hawaii
871,-1605877760,negative,1,Lost Luggage,1,United,,skyjumper77,,0,@united @el_ingeniero don't check your baggage if you don't have to.  They will lose it!,,2015-02-17 15:07:23 -0800,,
873,999628800,negative,1,Flight Booking Problems,1,United,,dustinbritton23,,1,@united I'm 0/3 for Flight Booking Problems without major problems. 0% isn't bad!👎👎,,2015-02-17 15:07:54 -0800,,
874,1632907264,negative,1,Customer Service Issue,1,Southwest,,Mselite25,,4,@SouthwestAir very poor customer service thru out each of my cxl flights😔 I should've flew @Delta,,2015-02-17 15:07:55 -0800,Rite behind my $$,Mountain Time (US & Canada)
875,1657274368,negative,1,Can't Tell,0.696,United,,qlabelle11,,0,@united wanted to but you Cancelled Flightled my tickets.... They were too special i guess even for united.,,2015-02-17 15:08:11 -0800,,
876,1443364864,negative,1,Customer Service Issue,0.7055,United,,SSest72,,0,@united if your policy changed you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!,,2015-02-17 15:08:15 -0800,,
877,1674858497,negative,1,Cancelled Flight,1,Southwest,,TinaIsBack,,3,@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it 😠😠,[40.65947097 -74.16982402],2015-02-17 15:08:46 -0800,Nashville by way of New York,Central Time (US & Canada)
878,425123840,negative,1,Customer Service Issue,0.7158,US Airways,,tamajared,,0,@USAirways I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!,,2015-02-17 15:08:58 -0800,DC / MIA,Quito
879,-2104172544,negative,1,Cancelled Flight,1,Southwest,,TinaIsBack,,1,@SouthwestAir 4 flights Cancelled Flightled in one week?! Customer Service is 💩💩💩💩,[40.65951726 -74.16980326],2015-02-17 15:09:45 -0800,Nashville by way of New York,Central Time (US & Canada)
881,1598578691,negative,1,Customer Service Issue,1,United,,karalynnholt,,1,@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,,2015-02-17 15:10:49 -0800,San Antonio,Central Time (US & Canada)
882,-314040320,positive,1,,,Virgin America,,miaerolinea,,1,Nice RT @VirginAmerica: The man of steel might be faster but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX,,2015-02-17 15:11:02 -0800,Worldwide,Caracas
883,945201152,negative,1,Bad Flight,0.6616,United,,uncmnwellness,,1,@united how can you not know the weight of our plane after us sitting on the plane for 2.5 hrs? Not convinced your company is safe for flt.,,2015-02-17 15:11:36 -0800,Ventura California,Pacific Time (US & Canada)
884,1431638016,negative,0,Can't Tell,0.3478,Southwest,,TinaIsBack,,0,@SouthwestAir I know one thing @Delta would NEVER treat their customers like this!!!!,[40.65954723 -74.16986421],2015-02-17 15:12:29 -0800,Nashville by way of New York,Central Time (US & Canada)
885,-652980224,neutral,0,,0,Southwest,,thnk2x,,0,@SouthwestAir I have been in contact and know there are changes but it's a destination you should really evaluate! Thanks,,2015-02-17 15:12:38 -0800,Do as you wish with integrity,Pacific Time (US & Canada)
886,-1420500991,negative,1,Customer Service Issue,0.3653,Southwest,,pjta22one,,0,@SouthwestAir stop ur bs promos of ✈️anywhere starting at 79$ I click and everywhere I'd fly=130$ The only place thats 79$ is CLE #NoThanks,,2015-02-17 15:12:45 -0800,,
887,-904597504,negative,1,Customer Service Issue,1,United,,annricord,,0,@united said they would give us a refund. 30 days Late Flightr NO refund.,,2015-02-17 15:13:40 -0800,Canmore,Mountain Time (US & Canada)
888,-58195968,positive,1,,,Delta,,reenapilgrim,,0,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,,2015-02-17 15:13:47 -0800,,
889,-1916243967,negative,0,Late Flight,0.3345,United,,giltweetsstuff,,0,@united What if my NYC flight is delayed and I miss my connection to Sacramento from Chicago?,,2015-02-17 15:13:50 -0800,California,Pacific Time (US & Canada)
890,-1031245824,negative,1,Lost Luggage,0.6612,United,,jimzito,,0,@united  eventually.  You should approach bags like @AlaskaAir  they get it.,,2015-02-17 15:13:51 -0800,,Mid-Atlantic
891,546709504,negative,1,Late Flight,1,United,,giltweetsstuff,,0,@united I shouldn't have to spend my own $$$ on a hotel because of a weather delay. The weather being something COMPLETELY OUT OF MY CONTROL,,2015-02-17 15:18:07 -0800,California,Pacific Time (US & Canada)
892,-1609289728,positive,0,,,Southwest,,lucky_dawg7,,0,@SouthwestAir All pieces were found and safely delivered to our home this afternoon.,,2015-02-17 15:20:15 -0800,Seattle area,Pacific Time (US & Canada)
893,-1143595008,positive,1,,,Delta,,carleycalla,,0,@JetBlue tried again. Lovely customer service. Thank you!,,2015-02-17 15:20:16 -0800,Boston Massachusetts,Mountain Time (US & Canada)
894,-1039646718,negative,1,Can't Tell,0.6392,United,,gpalcher,,0,Hypocrisy RT @united @gg8929 I'm sorry we're not able to offer a full refund because the exchange rate is not what you were hoping for. ^KP,,2015-02-17 15:20:55 -0800,✈,Eastern Time (US & Canada)
895,1578573824,positive,1,,,United,,chi_citygrl,,0,@united thanks! :),,2015-02-17 15:22:27 -0800,,Central Time (US & Canada)
896,-1752694783,neutral,1,,,Delta,,brandongutman,,0,@JetBlue Hi! Does my upcoming flight 2168 from West Palm to HPN have Fly-Fi?,,2015-02-17 15:23:05 -0800,New York NY,Eastern Time (US & Canada)
897,1205084160,positive,1,,,Southwest,,floridacarolina,,0,@SouthwestAir really appreciate the follow up I always fly with y'all for a reason!,,2015-02-17 15:23:44 -0800,Nashville TN,Central Time (US & Canada)
898,-1894375424,neutral,1,,,Southwest,,mrc0421,,0,@SouthwestAir think flight 1945 from BNA to LAX will get off the ground tomorrow??? #please #snowbama,[36.14487986 -86.68740641],2015-02-17 15:24:17 -0800,,
899,680796160,neutral,1,,,United,,mortgagejake,,0,@united does forelock guarantee the fare only or fare &amp; seats?,,2015-02-17 15:24:50 -0800,toronto,Atlantic Time (Canada)
900,759709696,negative,1,Late Flight,1,Delta,,JoanIngerman,,0,@JetBlue insane the craziness I've seen with Jet Blue today at Newark Delayed 3 hours and now we are waiting for a Pilot!! #jetblue,,2015-02-17 15:25:02 -0800,,Central Time (US & Canada)
901,1230249984,negative,0,Cancelled Flight,0.6724,Southwest,,poisonpill76,,0,@SouthwestAir I'm concerned that you will Cancelled Flight my flight out of BNA tomorrow am. Should I be?,,2015-02-17 15:25:41 -0800,,Central Time (US & Canada)
902,286572544,negative,0,Flight Booking Problems,0.6317,United,,mortgagejake,,0,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.,,2015-02-17 15:25:46 -0800,toronto,Atlantic Time (Canada)
903,-179023871,negative,1,Flight Attendant Complaints,0.6906,United,,AndrewBarco1,,0,@united obviously the staff at EWR - United or otherwise have not seen your ads about - being FRIENDLY and helpful #ewr worst airport,,2015-02-17 15:26:26 -0800,Usually in a plane,Eastern Time (US & Canada)
904,-1344921600,negative,1,Late Flight,0.665,Delta,,JoanIngerman,,0,@JetBlue this is not a flight delay this is horrible planning on Jet Blue!!! #jetblue,,2015-02-17 15:26:37 -0800,,Central Time (US & Canada)
905,-11116543,negative,1,Customer Service Issue,1,United,,MKfella,,0,@united poor old United: never seem to get the response right :),,2015-02-17 15:26:40 -0800,,
906,831795200,negative,0,Can't Tell,0.6537,United,,irenefromakovos,,0,@united can you not see the thread?,,2015-02-17 15:28:06 -0800,,
907,-1105928191,neutral,0,,0,Delta,,kimbetech,,0,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,,2015-02-17 15:30:20 -0800,NYC,Eastern Time (US & Canada)
908,1498726400,positive,0,,0,Virgin America,,myvortex,,0,@VirginAmerica another perfect flight.   How come on your planes  the sun visors can stay down?  Other carriers make you raise them?,,2015-02-17 15:31:03 -0800,could be anywhere,
909,1435901952,negative,1,Late Flight,1,Southwest,,bfree007,,0,@SouthwestAir @poisonpill76 im in same boat.. 8am flight to Jacksonville... Get me out of here!!,,2015-02-17 15:31:08 -0800,NashvilleTN,
910,-535498752,negative,1,Customer Service Issue,0.6522,United,,wendysue411,,0,@united once again your customer service rep was rude!   I asked a question and in turn got attitude.  Jane was no help.  Disgusted again!,,2015-02-17 15:31:26 -0800,,
911,2048200704,negative,1,Late Flight,1,United,,lisakaysolomon,,0,@united: No friendly skies from you today. 5hr+ weather delay in SFO followed by 1hr+ mechanical delay while sitting on plane. #NoFun,[37.61859126 -122.38385699],2015-02-17 15:32:31 -0800,San Francisco CA,
912,-1890250752,neutral,0,,0,Virgin America,,JAYXXX1,,0,@VirginAmerica YES FYI  MY BFF,,2015-02-17 15:32:50 -0800,,
913,571744257,positive,0,,0,Delta,,kurianbk,,0,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,,2015-02-17 15:32:59 -0800,Boston MA,
914,-74969087,positive,0,,0,Delta,,soflalegaljobs,,0,@JetBlue Still love you guys. But get me to Vegas already! ☀️🌴✈️🍸🎲,,2015-02-17 15:34:01 -0800,"Miami FL ",Eastern Time (US & Canada)
915,-971755520,positive,1,,,Southwest,,MeredithAdams23,,0,@SouthwestAir Awesome - thanks!,,2015-02-17 15:34:10 -0800,Dallas,Central Time (US & Canada)
916,647393280,negative,1,Damaged Luggage,1,United,,christruncer,,0,@united so not only were you Late Flight you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67,,2015-02-17 15:34:47 -0800,Washington DC,Eastern Time (US & Canada)
917,496295936,neutral,1,,,Southwest,,jjenreich,,0,@SouthwestAir how are flights looking for tomorrow morning from #Nashville (BNA) to Fort Lauderdale (FLL) ?!,,2015-02-17 15:35:22 -0800,Fort Lauderdale,Central Time (US & Canada)
918,-514580480,negative,1,Late Flight,1,United,,lisakaysolomon,,0,@united FYI: continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful.,[37.61833841 -122.38389799],2015-02-17 15:35:56 -0800,San Francisco CA,
919,-1286135808,positive,0,,,US Airways,,AminESPN,,0,@USAirways thanks,,2015-02-17 15:36:14 -0800,SportsCenter,Arizona
